,Date,PX_LAST,PX_VOLUME
647,10/4/2019,1414.4,98700411
648,10/3/2019,1390.61,101986490
649,10/2/2019,1373.62,120240182
650,10/1/2019,1401.34,102508517
651,9/30/2019,1413.36,110837390
652,9/27/2019,1398.82,111197079
653,9/26/2019,1416.98,92514382
654,9/25/2019,1416.42,106700200
655,9/24/2019,1399.08,140787474
656,9/23/2019,1413.57,100621144
657,9/20/2019,1410.34,329762939
658,9/19/2019,1426.3,103466132
659,9/18/2019,1423.27,104970901
660,9/17/2019,1422.34,91663484
661,9/16/2019,1417.4,86329401
662,9/13/2019,1421.26,97621893
663,9/12/2019,1430.86,127508322
664,9/11/2019,1423.77,112627538
665,9/10/2019,1409.53,110506189
666,9/9/2019,1416.49,110739769
667,9/6/2019,1426.76,96468107
668,9/5/2019,1428.93,121909508
669,9/4/2019,1399.16,96650254
670,9/3/2019,1375.65,94728027
671,8/30/2019,1393.25,100817577
672,8/29/2019,1393.07,84333713
673,8/28/2019,1369.42,84820640
674,8/27/2019,1368.12,108583895
675,8/26/2019,1369.95,96759957
676,8/23/2019,1351.11,159825254
677,8/22/2019,1397.29,93957270
678,8/21/2019,1400.95,78584569
679,8/20/2019,1384.62,87621222
680,8/19/2019,1391.95,106597910
681,8/16/2019,1370.62,125083054
682,8/15/2019,1345.34,122673794
683,8/14/2019,1347.85,151884706
684,8/13/2019,1391.09,146525496
685,8/12/2019,1357.55,107196038
686,8/9/2019,1374.82,126298698
687,8/8/2019,1392.17,151337537
688,8/7/2019,1359.7,133384676
689,8/6/2019,1351.07,124878307
690,8/5/2019,1329.68,180311503
691,8/2/2019,1386.07,143057122
692,8/1/2019,1409.78,160208554
693,7/31/2019,1417.35,198056551
694,7/30/2019,1438.49,98326245
695,7/29/2019,1448.58,104524204
696,7/26/2019,1449.31,100214732
697,7/25/2019,1441.26,105545172
698,7/24/2019,1452.75,106317694
699,7/23/2019,1440.39,85061904
700,7/22/2019,1432.44,96819237
701,7/19/2019,1415.14,114943187
702,7/18/2019,1423.02,92407404
703,7/17/2019,1411.65,84754039
704,7/16/2019,1415.8,90203368
705,7/15/2019,1428.79,96222524
706,7/12/2019,1424.52,93055672
707,7/11/2019,1413.28,100842347
708,7/10/2019,1408.51,109736214
709,7/9/2019,1397.3,98955880
710,7/8/2019,1392.92,104661788
711,7/5/2019,1403.17,85525645
712,7/3/2019,1405.88,75537195
713,7/2/2019,1396.41,93134079
714,7/1/2019,1392.41,132040071
715,6/28/2019,1372.56,236041561
716,6/27/2019,1370.6,102200063
717,6/26/2019,1366.8,138293964
718,6/25/2019,1352.02,118151701
719,6/24/2019,1377.33,101825246
720,6/21/2019,1375.26,291784250
721,6/20/2019,1381.59,124196448
722,6/19/2019,1362.09,116125223
723,6/18/2019,1356.19,124859624
724,6/17/2019,1333.28,95567242
725,6/14/2019,1331.07,98676462
726,6/13/2019,1342.19,90219449
727,6/12/2019,1339.26,91475100
728,6/11/2019,1347.03,107779685
729,6/10/2019,1346.78,119276125
730,6/7/2019,1333.69,115244888
731,6/6/2019,1308.5,122268750
732,6/5/2019,1294.44,122727189
733,6/4/2019,1276.85,142112469
734,6/3/2019,1236.49,164427422
735,5/31/2019,1258.6,120459805
736,5/30/2019,1279.09,86521456
737,5/29/2019,1271.44,127973436
738,5/28/2019,1279.08,201421584
739,5/24/2019,1283.32,97769987
740,5/23/2019,1282.69,142417078
741,5/22/2019,1305.25,105616404
742,5/21/2019,1312.69,112590131
743,5/20/2019,1297.15,141582502
744,5/17/2019,1320.19,143027210
745,5/16/2019,1331.12,134432122
746,5/15/2019,1318.1,109248619
747,5/14/2019,1305.26,122876134
748,5/13/2019,1284.72,168625674
749,5/10/2019,1334.23,133440614
750,5/9/2019,1331.85,134766359
751,5/8/2019,1340.96,120366984
752,5/7/2019,1343.21,150437939
753,5/6/2019,1372.25,112385121
754,5/3/2019,1383.55,105082569
755,5/2/2019,1370.58,118717117
756,5/1/2019,1378.01,129143247
757,4/30/2019,1381.76,129660833
758,4/29/2019,1378.82,92794447
759,4/26/2019,1378.9,122139889
760,4/25/2019,1383.78,117642378
761,4/24/2019,1383.8,105480672
762,4/23/2019,1383.92,105222221
763,4/22/2019,1368.48,79187708
764,4/18/2019,1365.38,118544889
765,4/17/2019,1361.53,130668380
766,4/16/2019,1353.67,114425407
767,4/15/2019,1347.12,77748122
768,4/12/2019,1347.62,84663904
769,4/11/2019,1338.34,77547638
770,4/10/2019,1340,83041980
771,4/9/2019,1330.64,96357608
772,4/8/2019,1337.63,91406349
