,Date,PX_LAST,PX_VOLUME
669,10/7/2019,465.905,1.96479E+11
670,10/4/2019,457.687,42436783184
671,10/3/2019,462.879,43268648181
672,10/2/2019,456.16,42744619883
673,10/1/2019,453.832,33063824696
674,9/30/2019,453.422,49691665401
675,9/27/2019,451.631,37997339805
676,9/26/2019,457.595,43308725849
677,9/25/2019,458.526,36250969344
678,9/24/2019,462.003,38114695550
679,9/23/2019,460.569,59975817483
680,9/20/2019,459.429,46895036287
681,9/19/2019,455.895,40742150731
682,9/18/2019,452.588,49596901365
683,9/17/2019,453.001,50696129858
684,9/16/2019,455.044,45405529633
685,9/13/2019,457.558,27145633130
686,9/12/2019,460.621,31483912132
687,9/11/2019,462.066,78030847065
688,9/10/2019,456.542,53906603789
689,9/9/2019,456.537,45909766717
690,9/6/2019,456.662,50039109256
691,9/5/2019,471.083,86147654567
692,9/4/2019,480.819,35699778391
693,9/3/2019,486.604,31633982832
694,9/2/2019,489.428,27470906412
695,8/30/2019,490.602,29045134801
696,8/29/2019,491.95,37619348283
697,8/28/2019,494.583,40264715069
698,8/27/2019,494.846,38439529749
699,8/26/2019,494.874,40885292010
700,8/23/2019,494.072,69792376128
701,8/22/2019,495.764,35888600955
702,8/21/2019,492.983,51335294191
703,8/20/2019,494.44,49447264859
704,8/19/2019,496.678,43430104345
705,8/16/2019,495.398,60234137891
706,8/15/2019,492.108,82783974513
707,8/14/2019,494.046,1.00726E+11
708,8/13/2019,491.028,1.00601E+11
709,8/12/2019,487.977,70636411879
710,8/9/2019,489.687,1.06547E+11
711,8/8/2019,495.884,54802649117
712,8/7/2019,495.502,30466308792
713,8/6/2019,497.289,34093631841
714,8/5/2019,497.009,40770682242
715,8/2/2019,492.628,26300666646
716,8/1/2019,492.609,33356696136
717,7/31/2019,489.122,30177492950
718,7/30/2019,487.788,40514217573
719,7/29/2019,491.127,57100070423
720,7/26/2019,490.731,61633572021
721,7/25/2019,490.977,57979311476
722,7/24/2019,483.61,40755397532
723,7/23/2019,476.858,34825334915
724,7/22/2019,470.76,33178128374
725,7/19/2019,472.623,38209192748
726,7/18/2019,475.831,43287221232
727,7/17/2019,477.645,20111778142
728,7/16/2019,480.197,1.00484E+11
729,7/15/2019,475.325,41636217069
730,7/12/2019,468.471,19409176626
731,7/11/2019,466.311,51043303909
732,7/10/2019,467.153,1.04596E+11
733,7/9/2019,467.326,36665065180
734,7/8/2019,468.6,54822017872
735,7/5/2019,463.688,34806678268
736,7/4/2019,462.147,49077937738
737,7/3/2019,457.7,52336582029
738,7/2/2019,458.929,73622127950
739,7/1/2019,458.03,1.51451E+11
740,6/28/2019,457.108,1.25367E+11
741,6/27/2019,462.944,27881812017
742,6/26/2019,463.317,29673313635
743,6/25/2019,460.987,27256436900
744,6/24/2019,462.05,31110728735
745,6/21/2019,468.818,29975348817
746,6/20/2019,471.033,38556559028
747,6/19/2019,470.327,33025448524
748,6/18/2019,471.248,23775941860
