Date,RU10GRTR,RU10GRTR_VOL,S5ENRS,S5ENRS_VOL,S5FINL,S5FINL_VOL,S5INFT,S5INFT_VOL,S5TELS,S5TELS_VOL
3/22/2021,647.539,62989949613,366.39,55045992,559.29,78519980,2317.03,140184457,242.55,75184096
3/19/2021,647.8,66336329650,370.11,211431488,566.65,370837478,2273.14,447006903,240.71,211834465
3/18/2021,652.881,58530625095,370.06,62675569,573.52,98638542,2278.82,152762231,238.8,78312125
3/17/2021,650.677,57756581636,388.23,51671312,570.31,79449795,2345.57,137364077,243.57,72008761
3/16/2021,653.499,52314334314,384.62,51380704,566.63,74239150,2348.18,120395222,243.04,68442759
3/15/2021,649.222,61351511735,395.81,42566719,573.09,69420028,2329.81,117308492,240.79,56107953
3/12/2021,653.066,53482821947,400.82,40508466,576.35,65615005,2304.26,109508783,239.41,78273708
3/11/2021,657.594,64746574036,400.11,43860580,570.15,67727871,2320.84,142138283,241.59,73092935
3/10/2021,641.707,63614115234,399.8,58008216,571.75,78745170,2272.6,135992299,237.4,75695666
3/9/2021,638.23,90817457302,389.54,58868258,561,82664611,2281.79,156249593,236.41,83356019
3/8/2021,633.45,48612834829,397.13,60294552,565.84,86141431,2206.54,184643737,234.25,77177133
3/5/2021,648.538,70705670349,396.54,78960883,558.63,95661540,2262.26,190378604,237.73,78905722
3/4/2021,651.722,76511220512,381.76,68414207,548.17,102960169,2218.58,195796066,232.22,81531245
3/3/2021,667.004,68953783683,372.55,49782187,554.87,83582829,2269.8,144515097,232.14,77167008
3/2/2021,658.102,66826209583,367.31,52792188,550.72,71691523,2327.66,126225021,235.89,65045847
3/1/2021,659.432,50850932156,369.47,49462334,552.37,79581821,2366.28,136967364,237.54,63710965
2/26/2021,648.185,82290492244,360.19,75920163,535.64,126951712,2293.4,214316103,232.08,92267032
2/25/2021,669.726,84327797210,368.66,55431554,546.42,79818466,2279.76,170518992,232.01,79352309
2/24/2021,666.306,64817576952,376.2,65094162,556.51,81710900,2363.22,138386342,238.11,65058417
2/23/2021,676.664,48180905205,362.97,62099009,545.54,87077190,2328.11,161564206,237.06,82436324
2/22/2021,676.389,65606151586,357.22,55600261,542.84,88206113,2333.92,141974907,234.59,66361655
2/19/2021,692.026,64805065661,345.23,45858961,537.59,78381414,2387.76,140289003,235.36,65601103
2/18/2021,689.641,71986235814,339.66,43267388,531.43,62373049,2391.35,108843314,237.9,54013441
2/17/2021,699.226,40094946590,347.55,44515027,534.08,73022063,2402.23,111349964,239.7,53384127
2/16/2021,697.874,28458860775,342.57,55757324,532.19,78317327,2427.32,118550755,238.55,51846190
2/12/2021,691.421,23237666017,334.99,37207263,522.92,55118664,2434.51,95406251,237.55,44424173
2/11/2021,690.94,19780580036,330.36,108899632,518.02,57975693,2422.53,114199073,237.39,48928245
2/10/2021,688.534,47968611900,335.48,48087660,519.17,62856343,2396.35,115256907,237.3,62821495
2/9/2021,681.853,56868097303,329.41,43515665,519.49,56561610,2399.97,95672935,235.82,54746106
2/8/2021,677.322,51725658771,334.5,56914181,518.95,68242942,2404.56,121860318,235.33,56476153
2/5/2021,675.17,67123296093,321.1,46788496,512.69,58132839,2379.86,106488319,234.43,55059426
2/4/2021,671.424,56497303711,318.16,45373438,512.25,75308281,2385.11,125337196,232.22,57794815
2/3/2021,673.842,62678795500,314.75,52180043,500.85,71984493,2348.81,120603612,230.85,62765663
2/2/2021,668.298,65136213298,301.85,54298238,498.3,75784629,2355.9,116243857,226.18,59744087
2/1/2021,658.572,57267026848,298.59,44527367,486.35,67418480,2326.07,137504754,222.62,65099273
1/29/2021,643.265,64537690841,296.52,79076905,480.98,140188740,2269.12,200562862,218.57,101129949
1/28/2021,652.908,73202485606,306.92,55654265,490.9,90565221,2324.9,169172757,222.78,95039752
1/27/2021,662.976,61524571581,303.22,71773517,481.67,102810472,2314.41,212067949,220.03,125558301
1/26/2021,671.357,58103371545,307.5,46996751,496.25,64200446,2359.81,117055848,228.77,74795021
1/25/2021,681.717,67532798532,314.17,52900351,500.26,82295009,2359.62,145842914,226.98,66615072
1/22/2021,673.329,76179821574,317.54,57829063,504.11,84349217,2339.12,138487178,226.14,56266365
1/21/2021,679.715,81256444960,319.12,58755953,507.78,77643925,2346.55,131754931,225.88,57180433
1/20/2021,677.244,64800689682,330.47,58620982,513.19,92850058,2316.03,126434332,225.3,66213923
1/19/2021,667.733,80905257361,329.3,61457225,515.6,99879826,2270.25,134215825,217.44,70032594
1/15/2021,656.477,1.31134E+11,322.58,87064496,513.38,117724236,2240.95,170762399,213.44,75112444
1/14/2021,662.629,72532416813,336.14,69026669,522.77,78927126,2262.98,139216868,213.12,75186057
1/13/2021,659.388,88210574475,326.33,52049248,520.14,69507787,2284.59,143768284,214.91,55843301
1/12/2021,654.308,96804551573,328.98,77901692,520.91,87687315,2269.84,110978962,214.15,62670429
1/11/2021,652.386,1.08869E+11,317.86,62694400,515.43,72687824,2279.54,121526820,217.41,59749555
1/8/2021,654.287,92751723533,312.78,58905224,513.24,74603748,2301.17,134983964,221.32,63055666
1/7/2021,639.18,46771101625,313.06,63383171,514.23,96855389,2283.97,143331375,220.77,67514215
1/6/2021,635.789,69609457866,308.45,108708504,506.78,126211293,2225.02,160632871,217.72,71500204
1/5/2021,638.034,80801747761,299.49,66034063,485.6,73461910,2265.93,113050477,219.17,54892720
1/4/2021,630.517,71092423382,286.5,57024949,483.8,94249116,2250.17,166570108,218.58,71159995
12/31/2020,624.13,33013301988,286.14,43126427,490.43,56198124,2291.28,107046459,221.92,42753025
12/30/2020,623.051,52418483864,288.48,38375988,484.02,46198289,2284.47,89678278,219.79,34804542
12/29/2020,612.288,49713731098,283.93,40287319,482.11,46580810,2284.97,102444432,221.42,39199305
12/28/2020,604.619,51198907628,285.82,34395827,483.77,51817542,2296.98,89931224,221.75,45439119
12/24/2020,605.19,44101352482,287.38,18402037,481.31,25906718,2270.6,42508083,217.7,20299425
12/23/2020,607.372,66813519875,289.2,45963670,480.95,66326335,2253.78,100191595,217.36,45316460
12/22/2020,602.799,64555171085,283.04,52780103,473.37,76315594,2273.06,121359225,216.44,55353959
12/21/2020,606.799,94479406172,288.06,63967788,477.98,111407266,2253.7,147894567,218.61,73670689
12/18/2020,612.274,65789928032,293.33,192586012,472.13,278736698,2252.06,451410897,220.2,167323907
12/17/2020,614.466,82375505843,298.33,49548381,475.85,83914366,2259.84,118020996,220.47,57871929
12/16/2020,609.862,94010098242,300.04,52817914,474.19,80736397,2243.06,125760609,221.16,61620291
12/15/2020,603.295,70685445657,301.23,55560656,473.62,76435935,2226.54,136067887,221.55,55762635
12/14/2020,603.404,95604273061,295.55,70088728,465.81,84438545,2191.24,136381225,220,70706351
12/11/2020,606.866,71548548851,306.38,50950406,471.58,64503090,2182.24,117378787,221.22,54043432
12/10/2020,605.579,79705752872,309.95,68611511,476.18,79186694,2187.2,124121753,218.71,57655285
12/9/2020,605.975,65544194124,301.14,69260105,475.41,82105500,2185.6,145127476,219.42,66225371
12/8/2020,605.182,59149301197,300.19,54702511,476.39,63635383,2227.42,107042293,222.09,53504040
12/7/2020,604.768,59796319547,295.55,56678703,476.67,71605997,2219.75,121710940,222.35,42735897
12/4/2020,603.618,75180766285,302.94,65524592,480.05,72298505,2213.9,115159262,220.99,40970012
12/3/2020,598.029,85788636638,287.34,58878668,474.69,72571585,2191.59,118515385,220.87,44316831
12/2/2020,592.828,76130703948,284.3,61821395,474.66,78486234,2193.89,124540138,221.75,50174510
12/1/2020,590.538,74678275354,275.62,54326084,469.71,80431949,2198.66,146738738,219.53,55736055
11/30/2020,581.39,1.15323E+11,274.42,138906050,462.45,185270143,2168.1,228497909,215.31,98521240
11/27/2020,593.761,1.47131E+11,289.99,27399623,471.52,37603788,2153.93,61320935,216.99,23555828
11/25/2020,587.756,92694062370,293.66,53954740,473.5,77100990,2142.99,110245367,215.65,42603759
11/24/2020,591.445,70980073086,300.95,79927386,475.46,100094617,2138.19,137859979,216.17,60688905
11/23/2020,588.803,76416397069,286.18,72043835,459.26,67315666,2108.98,122097948,211.32,47084279
11/20/2020,583.348,68097166126,267.24,50279212,450.77,75823243,2109.68,117695667,211.22,62232609
11/19/2020,579.089,63651212258,268.65,55848315,454.78,69471683,2132.07,108996053,212.39,50021608
11/18/2020,582.507,81251988824,264.6,62924338,453.45,72938230,2114.41,115624584,211.52,46755890
11/17/2020,579.551,1.04504E+11,272.44,60565051,457.62,72258841,2138.21,109452320,213.59,48047229
11/16/2020,580.324,1.21522E+11,271.09,73514876,458.56,84865374,2150.03,132302338,214.49,65030093
11/13/2020,573.234,1.40544E+11,254.55,49634851,448.35,68520722,2129.22,106841590,213.16,42956158
11/12/2020,570.216,1.42785E+11,245.21,54669503,441.35,82185444,2111.15,111606401,210.46,46953476
11/11/2020,568.643,1.05364E+11,253.82,55985999,448.89,78299576,2131.23,116041785,211.46,49307923
11/10/2020,569.149,84020119397,255.97,79659520,451.14,104771614,2080.98,159233126,210.27,68684379
11/9/2020,575.138,1.09422E+11,249.67,120844239,447.89,174293866,2122.07,199844376,210.94,99347806
11/6/2020,567.409,57968266415,218.58,53958920,414.07,73007979,2137.67,119727953,211.48,53186089
11/5/2020,562.518,73458214656,223.36,54426902,417.44,81608650,2131.38,139646280,211.67,58001305
11/4/2020,547.541,27239662305,223.45,60098220,407.42,99499773,2066.85,167654131,207.99,73055852
11/3/2020,540.597,65009683654,223.09,50182304,412.65,86496178,1990.56,125240711,199.51,52475086
11/2/2020,537.624,54359024481,224.77,64232053,403.78,79677017,1955.34,128963709,196.72,66978944
10/30/2020,532.171,62004941926,216.82,84295976,396.09,108755036,1948.66,177523124,196.55,86322987
10/29/2020,540.195,65013416173,216.41,66566784,395.01,78526288,1997.33,148904826,198.51,62563836
10/28/2020,540.485,61621871042,209.69,70647396,392.35,102079689,1960.21,176464187,192.98,61893754
10/27/2020,546.846,48575004569,218.92,52781180,402.27,71638729,2048.93,144563479,201.08,41427361
10/26/2020,545.231,47816625802,221.99,55941756,410.1,73635674,2038.32,134512933,199.98,51539409
10/23/2020,548.027,64159292771,229.96,50734052,419.47,62045459,2083.46,106496395,204.62,39848125
10/22/2020,548.039,93594835751,231.24,56425826,417.99,73106881,2085.95,105475969,202.44,56622028
10/21/2020,548.694,1.17621E+11,222.01,58682967,410.28,68865139,2095.83,101689590,200.74,59105022
10/20/2020,546.78,1.32307E+11,226.51,52095930,412.01,69648298,2098.58,101739283,198.19,44631191
10/19/2020,543.564,51860512789,223.97,56191627,408.67,71615076,2090.58,122562492,196.61,51803995
10/16/2020,542.007,47644544803,228.78,57259640,415.21,80641591,2130.53,125775070,200.36,46108498
10/15/2020,540.294,52308708633,234.18,55635229,414.87,75947448,2136.47,98125628,200.34,44317808
10/14/2020,547.534,42813794051,231.47,47910783,411.55,86318549,2146,105967525,201.66,51434725
10/13/2020,547.907,34358578353,230.76,45588915,415.99,75187912,2157.82,133913612,204.07,51713666
10/12/2020,548.27,46446010509,234.41,46548356,423.89,71442990,2171.48,150696455,203.37,57818228
10/9/2020,541.201,38130436672,233.68,57465204,419.12,65308535,2114.08,123499753,198.57,43744733
10/8/2020,538.739,29534863958,237.46,50456170,418.84,67322677,2082,98378274,197.05,42984830
10/7/2020,534.116,34142829166,228.82,47158218,413.23,77348127,2072.75,104870409,195.17,51740181
10/6/2020,531.494,24740049232,225.56,58130944,406.16,91425909,2034.23,129054374,193.47,48434056
10/5/2020,526.147,24269693319,229.05,47924937,410.41,114773296,2067.19,110105014,197.38,37382862
10/2/2020,521.48,25548764072,222.55,65112539,404,67466992,2021.4,124435313,194.22,47661133
10/1/2020,522.798,20495798983,220.36,61967927,401.18,88009342,2074.28,120777168,198.17,51369224
9/30/2020,521.428,42946386376,227.49,64488747,400.28,103034914,2054.56,173355546,195.49,68787846
9/29/2020,515.045,55770318947,228.03,48226936,395.37,64612491,2036.1,104632313,195.26,38839575
9/28/2020,515.535,40639218887,234.42,59640205,399.97,79866610,2042.32,142265725,194.71,52973889
9/25/2020,510.22,44386280511,229.09,54846966,391.1,64729283,2005.16,125908070,192.42,50506378
9/24/2020,509.536,65463264587,229.24,54399060,386.97,76937560,1958.18,142844658,190,50708023
9/23/2020,519.141,51496693606,229.05,59775541,386.22,94376896,1946.14,157782146,189.25,67124497
9/22/2020,521.62,78525984682,239.96,56159811,394.88,101686178,2010.71,136827341,194.47,64063082
9/21/2020,525.075,54928390787,242.45,82021053,398.24,123930668,1978.14,179047430,190.89,78657884
9/18/2020,533.825,56717558752,250.65,178558167,408.43,273035485,1963.28,390675106,193.19,126314895
9/17/2020,532.975,50777023795,253.58,72269303,409.42,99682236,1996.42,165513664,195.34,70429088
9/16/2020,537.731,46552388540,253.06,83484383,413.56,100693743,2013.4,147153752,198.99,62458843
9/15/2020,535.544,49779947305,243.22,59242403,409.04,82447135,2045.28,134632156,201.42,47264537
9/14/2020,531.523,49189389279,245.09,55409100,414.7,83973831,2025.09,155739042,198.02,48989731
9/11/2020,525.503,40351411797,243.58,60659551,409.33,68627912,1983.99,155618435,197.76,50104824
9/10/2020,522.381,57993154371,242.96,68766833,406.25,76981903,1998.97,159263453,198.34,57889637
9/9/2020,522.54,50289702321,252.21,62293691,412.07,72752810,2045.52,174826884,201.51,57888455
9/8/2020,523.366,57723861820,250.67,80816896,408.34,98122046,1979.28,220772895,199.68,74002183
9/4/2020,529.052,51796756507,260.32,56301413,419.21,89249294,2074.52,247784480,204.6,68553755
9/3/2020,533.545,68345500444,261.18,58780209,415.99,91839011,2102.78,237380127,208.61,69222613
9/2/2020,538.312,64767659269,262.95,50368178,422.68,66963809,2232.92,175659896,215.83,56331454
9/1/2020,538.84,56517138179,264.05,43647027,416.43,59298962,2212.54,134327383,211.21,48719726
8/31/2020,529.928,76344348126,266.5,63600279,415.53,84418096,2172.2,200800082,209.04,65268541
8/28/2020,539.595,49601382557,272.48,46526819,420.73,60097255,2164.42,113299440,209.9,37047143
8/27/2020,537.482,53007148111,267.52,40467835,418.84,62359562,2143.83,115180989,209.23,48964776
8/26/2020,538.396,64319948889,266.85,37243672,411.67,55498079,2143.23,112269938,211.97,56458820
8/25/2020,536.153,68419090022,272.94,39528874,413.65,58412481,2100.18,94790591,204.38,37704936
8/24/2020,533.003,72652885726,276.87,45467664,412.53,67066522,2089.28,116875252,202.42,50701225
8/21/2020,525.11,65410919445,269.45,48952125,403.18,66574194,2071.21,141394744,200.3,44855204
8/20/2020,519.663,63356734655,271.15,43502451,404.26,55939663,2046.41,106649589,201.06,40400488
8/19/2020,528.717,56620044005,277.05,37483227,407.91,62041980,2017.41,107165476,198.34,45338209
8/18/2020,531.368,58292781607,280.29,40143913,408.22,54748960,2022.92,96122859,199.24,35917275
8/17/2020,528.938,82353502673,285.18,40575332,410.98,66254747,2014.98,96333863,197.08,41089457
8/14/2020,525.657,57101349967,286.99,34559255,417.39,52965964,2001.52,89866464,196.89,41326165
8/13/2020,527.102,68089133239,284.31,42083637,416.33,50857622,2003.46,121506700,197.09,41265080
8/12/2020,525.943,78500831179,290.07,46592950,418.9,66989516,2002.61,114304487,196.35,45851193
8/11/2020,524.569,99324667057,288.55,56280137,420.12,76404877,1957.33,129818793,193.93,60520520
8/10/2020,522.242,76521321724,289.24,48684392,414.73,69786133,1992.87,113667718,196.49,62222565
8/7/2020,523.619,1.42199E+11,280.59,40177299,412.08,66521079,1999.46,109579444,197.39,62700117
8/6/2020,531.885,1.29635E+11,280.45,41399780,403.29,60540044,2031.17,113180219,197.49,55067741
8/5/2020,530.133,2.25974E+11,282.46,61047567,403.89,61770468,2002.02,102472617,192.77,51462776
8/4/2020,523.63,88765062191,279.51,51128870,398.07,54750822,1995.05,126079538,192.29,48658830
8/3/2020,517.998,1.08738E+11,272.81,52094966,399.83,68605311,1990.72,132893598,191.64,55354120
7/31/2020,518.467,65479499953,272.09,84811862,399.06,121296933,1942.39,181782667,191.69,89605684
7/30/2020,519.961,80544683496,273.99,58632357,399.02,66906964,1894.95,123215672,190.22,40887334
7/29/2020,522.118,76271385369,285.7,41597172,406.48,67834023,1884.94,129838777,189.62,39757227
7/28/2020,519.879,64270156810,279.73,40202415,398.45,57231625,1857.09,108505918,188.15,39074860
7/27/2020,515.59,1.23708E+11,284.71,46911816,399.58,63941128,1880.04,125960596,189.9,47006800
7/24/2020,509.488,77239727769,284.11,38347330,402.85,58943587,1850.22,182752803,188.43,49386929
7/23/2020,517.693,82438672302,285.79,46415805,404.33,72336003,1872.42,145893739,188.54,64966718
7/22/2020,517.583,95492672838,286.39,48073294,403.61,65834410,1922.98,110897057,192.28,41681552
7/21/2020,521.459,1.83238E+11,290.28,72570606,403.96,81386281,1907.19,105898445,192.2,48771717
7/20/2020,511.193,1.53638E+11,273.46,60751098,396.4,66322501,1927.66,99716762,192.99,49622150
7/17/2020,506.653,56275704868,278.27,43573350,397.87,82947218,1879.14,101848215,190.61,59346115
7/16/2020,502.204,67445986410,282.57,37208964,401.26,66043827,1870.12,94749467,191.43,51335854
7/15/2020,511.862,71172678504,284.02,48243176,401.47,82918602,1893.25,114631373,190.86,54089791
7/14/2020,508.388,92984221492,278.56,50650660,393.95,94152242,1883.27,133142779,190.31,60316950
7/13/2020,514.036,80017244405,268.87,51155801,391.22,83030741,1860.99,141427007,188.61,61885350
7/10/2020,512.932,79304923283,270.32,49450430,389.97,77297683,1901.29,93190711,192.39,53255137
7/9/2020,517.88,89895809101,261.81,61959257,376.87,75681693,1901.82,116721205,188.7,60369831
7/8/2020,513.105,89969565777,275.17,51143077,385.14,77151877,1894.65,101459741,188.77,67266370
7/7/2020,504.604,93330854310,275.46,50088816,381.12,73225553,1864.78,102231887,187.03,55583701
7/6/2020,508.132,96907554887,284.51,55425490,389.19,84440502,1884.7,114443186,187.73,59359575
7/2/2020,490.251,71419261659,283.46,49061108,381.75,79815642,1851.33,101846965,183.78,58920313
7/1/2020,478.905,28713818213,280.3,48056535,381.5,75220625,1842.03,98566400,183.9,61361528
6/30/2020,475.937,52266163697,287.46,67285664,385.49,108410840,1840.1,151591387,179.88,78396812
6/29/2020,475.299,49920129648,281.26,49229471,379.56,82084378,1805.46,106643142,177.53,64916277
6/26/2020,477.436,28565719313,277.3,106274586,375.84,219633250,1785.68,265701269,173.97,153560829
6/25/2020,480.072,32878304959,287.39,52756859,392.86,83473755,1822.34,113145908,182.14,82886890
6/24/2020,483.087,29771403420,281.97,59537212,382.51,102370259,1798.92,137273422,181.1,90456850
